,Label,text
118,poopy,"ZANDRY 
Album ""Mifameno"" - Août 2003

Androany ianao no tratry ny faha-enim-bolana
Mibadabada, mitehaka, miantso an’I Dada
Ka faly I Dada (02)
Hatramin’izay moa dia ny nonon’i Neny
No nankafizinao sy nahazatra anao ô ry Zandry a!


Androany amin’izay dia hiova ny fomba fiainanao
Manomboka miampy izao ny fivelomanao
Hitombo ny sakafo mba hivelaranao
Hahita tsiron-javam-baovao
Toy ny kobam-bary, ovy nopotserina
Totom-boanjo, patsa,
Trondro sy anana
Hena sy legioma sy voan-kazo koa
Ankafihizo fa soa ho anao


Aza manahy ianao rehefa hatory
Satria ny nonon-dreny tsy hajanona akory
Fa hitohy, sy mbola ho ela
Ireny rehetra ireny no omena anao
Satria tian’I Neny Hitombo saina sy vatana ianao
Ary ho salama

Androany amin’izay dia hiova ny fomba fiainanao
Manomboka miampy izao ny fivelomanao
Hitombo ny sakafo mba hivelaranao
Hahita tsiron-javam-baovao
Toy ny kobam-bary, ovy nopotserina
Totom-boanjo, patsa,
Trondro sy anana
Hena sy legioma sy voan-kazo koa
Ankafihizo fa soa ho anao


Omeo sakafo ny zaza
Fa feno enim-bolana ny zaza
Omeo sakafo ny zanakao
Fa feno enim-bolana ny zanakao

Auteur: Poopy / Tovo         
Compositeur: Naivo        --------"
119,poopy,"Nijery aho ka nahita, Fa maro no maniry
Ny fiainany ho tafita, Ahazo izay iriany
Toa zava-poana ihany izany Tompo ô !
Raha tsy eo ny fitahianao
F’iray minitra fotsiny ihany Tompo ô !
No amongoranao izany
Fiadanana mandalo, fifaliana tsy mitoetra
Fahasambarana miserana, Zany no anjaranay

Izay harena eto an-tany, mora simba mora lany
Ny fitia miovaova, toetra ratsy zary lova
Toa zava-poana ihany izany tompo ô !
Raha tsy eo ny fitahianao, f’iray minitra fotsiny ihany tompo ô !
No amongoranao izany
F’izay rehetra anananay, izay rehetra iainanay
Zava-poana avokoa, raha tsy avy aminao tokoa

Toa zava-poana ihany izany tompo ô !
Raha tsy eo ny fitahianao, f’iray minitra fotsiny ihany tompo ô !
No amongoranao izany
F’izay rehetra anananay, izay rehetra iainanay
Zava-poana avokoa, raha tsy avy aminao tokoa

Tsy misy fiadanan-tsaina raha tsy ao aminao
Fankafanahy karakaina, izay tsy mandray ny teninao
Izay rehetra ananay, izay rehetra iainanay
Dia zava-poana avokoa, raha tsy avy aminao tokoa


Avy aminao tokoa …        --------"
120,poopy,"Toa lany henatra efa tsy menatra e!
                       He izato ianao mbola mizahozaho
                       Kanefa hita anie f’efa vita hatreo
                       Raha ny momba anao fa tofoka aho
                       Toa lany fahendrena mihenahena
                       Efa tsy tiana tsy mahay mangina 
1-Ny tenanao aza tsy omenao haja
  Ka nahoana izaho no hihaino anao

2-Sao dia heverinao
  Ho very fanahy toa anao anie aho


           Reo hadalanao tsy niafina tamiko
           Nihafy ihany aho,maika ianao e!
           Nihamafy fo
           Eh!eh! Fay lany andro aho
           Niandry anao mba hiova hay moa
           Tsisy fetra ny setrasetra toa zary toetranao


           Teo hatrizay e!tsy hita izay mba vitanao
           Raha ny toky efa voky ny resakao  aho
           Eh! eh! fay ampy izay
           Tsaratsara tsy miaraka
           Avelao aho hanatsara ny fiainako sy ny ho aviko.

Auteur    : POOPY
COmpositeur: NAIVO        --------"
121,poopy,"Tsy mety afa-po raolombelona
Mandeha mampiasa loha tsy mahay mihonona
Tsy mety ho afa-po raolombelona
Mitady be kokoa noho izay an-tanana

Indro lasa mahavatra toa manao ny tsy fanao
Mba hitovy na hihoatra ny hafa
Na ny fomba ho enti-manana aza toa tsy rariny
Rehefa azo izay ilaina ampy izay

Indraindray mampanahy lasa lavitra
Mihoa-pefy ny atao mba ho toa ny tianao
Mihoava toetra tsy voafetra izany fanirianao
Ny hafa toa tsy maintsy tsindrina
Dia mamono eritreritra mihitsy moa ianao
Fa tsy maintsy hitovy amin’ny hafa
Toa adino ny rehetra tsara izay natoro anao
fa mahery izany fanirianao        --------"
122,poopy,"Toa tsy mora kay hoy ianao
Ny mitaiza manabe itony zanaka
Fiainana hafa indray no hiainana
Toa ny mianatra mandeha
Misalasala ianao
Dia mila ho kivy indraindray
Ahoana ihany ilay mba ho efa ihany ve
Ny adidinay

Izy anie tsy naniry ny ho ety
Ka rariny raha toloranao fitia
Ho vatsy ho entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Mila fiainana ampy fitia
Ampandroso tsara hatrany ny fanahiny
Toa ilainy koa indraindray
Misafidy izay aleha
Tsy mila tantana Ka mila faharetana
Tsy hay refesina
Fa tsy izay ao an-dohanao
No an-tsainy koa

Izy anie tsy naniry ny ho ety
Ka rariny raha toloranao fitia
Ho vatsy ho entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Tsy ampy raha ny hoe
Mibedibedy fotsiny
F’ilainy indrindra ianao
Hitantana sy ahatoky

Ts’isy naniry ny ho ety
Tsy ho tolorana fitia
Ho vatsy entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Tsy ampy raha ny hoe
Mibedibedy fotsiny
F’ilainy indrindra ianao
Hitantana sy ahatoky

Source: http://www.multimania.com/schmilblik/tena-nam.html#1        --------"
123,poopy,"Nihiratra ianao ka nifoha tamin’ny torimasonao
Gaga ianao fa tsy tao ilay nofidinao
Mba hitantana anao amin-dàlan-tsarotra
F’efa lasa nandao nidify lavitra
Fa toa adinony avokoa irony toky fitaka
Izy nisitaka

Ny sitrapony vitany nefa ianao feheziny
Ilay fahafahanao toa nitsahiny
Tsy tsaroany fa ireo toky sy dina
Nentiny nambabo anao
Hay rotsirotsy fotsiny hampatory anao
Hitanao izao f’ilay fitiavany
Dia tsy natolony ho anao fa ho an’ny tenany

Soa fa nihiratra ianao ary teo no tsapanao
Fa hay ilay fiainanao nataony kilalao
Ka ilay taratra tonga mba nanaitra anao
Nohezahiny indray ataony kitroka
Izay nifikitra aminao satria mantsy ao aminao
Ny mamy tavaniny



http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
124,poopy,"TSY NETY

Nihintsana nefa mba felana namony
Nantenaiko handrombona eny
Ho endriky ny saha
Toa nihintsana nefa tsy hitombo intsony
Tsy mba nety namony 
Toy ny vony namelana

Ilay sombiniaiko
No nandao ahy tsy fidiny
Raha sitrakao ry raiko
Avereno ahy
Fa mafy loatra ny manjo ahy
Toa tsy ho tantin’ny saiko
Ny hizaka ny ngidiny
Izay mety hiseho tsy haiko
Avereno ahy
Fa mafy loatra ny manjo ahy

Nilentika Ilay masoandro nantenaiko
Mba hanazava ilay akany
Nokasaiko ho namana
Fa lasana ilay hazavana lalaiko
Ka indro tomany ny foko torovana

POOPY        --------"
125,poopy,"Nihintsana nefa mba felana namony
Nantenaiko handrombona eny
Ho endriky ny saha
Toa nihintsana nefa tsy hitombo intsony
Tsy mba nety namony 
Toy ny vony namelana

Ilay sombiniaiko
No nandao ahy tsy fidiny
Raha sitrakao ry raiko
Avereno ahy
Fa mafy loatra ny manjo ahy
Toa tsy ho tantin’ny saiko
Ny hizaka ny ngidiny
Izay mety hiseho tsy haiko
Avereno ahy
Fa mafy loatra ny manjo ahy

Nilentika Ilay masoandro nantenaiko
Mba hanazava ilay akany
Nokasaiko ho namana
Fa lasana ilay hazavana lalaiko
Ka indro tomany ny foko torovana


http://www.multimania.com/schmilblik/ANDAOHANDIHY.html        --------"
126,poopy,"Variana, variana mijery
Ny fombafomabn’ny hafa
Tavela, tavela irery
Nilaozan’ny omby niahaka
Fa ny tany miodina ihany
Mandalo, mandalo ny fiainana
Lany andro mitsikera
Ny an’ny tena tsy hita

Ho aiza, ho aiza
No tena be fitrena
Ny làlana anefa iray
Alao mora fa sao mora tola
Ny aina tsy roa fa iray

Malama, malama ny làlana
Kanefa ianao tsy mijery
Ny mety, ny mety hifaharana
Ka indro fa potrak’irery
Fa ny andro misosa ihany
Ny resaka anie tsy ho lany
Izay vita toa tsy hita
Fa mitakoritsika ihany

http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
127,poopy,"Na sarotra ny lalana haleha
Tsy hahasakana ahy tsy handeha
Na enjika, na latsa eso koa
Tsy mampaninona
Navesatra ny efa nentiko
Toky foana no nasetriko
Tsy taitra aho f’ireo izay ratsy loha
Sa nampivadi-po
Ho tsinotsinona

Tompo o! ankiniko aminao
Ny fiainako sy izay rehetra mikasika ahy
Aoka Ianao hitantana tsy handao
N’inon’inona hanjo
Na ho sarotra tokoa
Matoky Anao aho ka tsy manahy

Matoky Anao izahay
Miandry ny marina
Fantatray ianao fa tsy miangatra
Tompo o! miandrandra anao izahay
Miandry ny rariny
Tsy manahy ny fanahy manana Anao.        --------"
128,poopy,"Be mpitady raha ianao
Be mpitsiriritra koa ianao
Eran-tany ny lazanao
Tsy misy olona tsy mila anao

Misy moa aza andevozinao
Mirotoroto isan’andro izao
Miala maraina mitady anao
Mody ny hariva mbola an-doha ianao

Asa loatra re ny herinao
Fa manjaka amin’ny olona
Moramora re ny tiana hatao
Raha mitoetra tsy mandalo ianao

Azo izay ilaina raha eo ianao
Mety ny atao rehefa eo ianao
Misy moa aza ny manompo anao
Mololoha anao amin’ny fiainana

Eny tena ekena tsy misy hifanerena
Fa avo avo ihany lahy no misy anao
Manontany tena aho, he manontany tena
Hoe aiza amin’ny fiainana ny toeranao

Vola vola no anaranao
Mampanjakazaka izay hatao
Vola vola no iantsoana anao
Lanadanaka ny tsy ampy anao

Mivoha ho azy ny varavarana
Raha ianao no mialoha làlana
Asa hatraiza re ny vitanao
Ho tonganao ve any an-danitra        --------"
129,poopy,"Though I’ve been hurt by love before
I’ve always dreamed there would more
Than words whispered in the dark
That leave behind no love for me
I’ve prayed for someone to be true
To walk beside and to belong to
Till I found you I didn’t think
That it could ever be

I will love you and adore you
I will trust you with my dreams
When darkness comes be close to you
What ever life may bring

I will walk with you and share
With you our light from up above
Oh teach my heart the joy of you
Oh teach me true love

Toroy aho ahay hitia
Ampio mba ho mendrika
Tahio aharitra ho doria
F’aza avelanao ho rendrika
Ny fitia avy aminao
Fa faniriana ihany ny ahy
Apetrako eo an-tànanao
Ny foko mino tsy manahy

The morning brings our wedding day
And so upon my knees I pray
That God will light my way to you
And guide me trhough the dark night
With tender love and dignity
You take away my vanity
So I will always have the strength
To know what is right

Now I’m standing by your side
My heart is filled with love and pride
God will bless our wedding ring
I sing this song of love for him

http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
130,poopy,"ZANDRY 
Album ""Mifameno"" - Août 2003

Androany ianao no tratry ny faha-enim-bolana
Mibadabada, mitehaka, miantso an’I Dada
Ka faly I Dada (02)
Hatramin’izay moa dia ny nonon’i Neny
No nankafizinao sy nahazatra anao ô ry Zandry a!


Androany amin’izay dia hiova ny fomba fiainanao
Manomboka miampy izao ny fivelomanao
Hitombo ny sakafo mba hivelaranao
Hahita tsiron-javam-baovao
Toy ny kobam-bary, ovy nopotserina
Totom-boanjo, patsa,
Trondro sy anana
Hena sy legioma sy voan-kazo koa
Ankafihizo fa soa ho anao


Aza manahy ianao rehefa hatory
Satria ny nonon-dreny tsy hajanona akory
Fa hitohy, sy mbola ho ela
Ireny rehetra ireny no omena anao
Satria tian’I Neny Hitombo saina sy vatana ianao
Ary ho salama

Androany amin’izay dia hiova ny fomba fiainanao
Manomboka miampy izao ny fivelomanao
Hitombo ny sakafo mba hivelaranao
Hahita tsiron-javam-baovao
Toy ny kobam-bary, ovy nopotserina
Totom-boanjo, patsa,
Trondro sy anana
Hena sy legioma sy voan-kazo koa
Ankafihizo fa soa ho anao


Omeo sakafo ny zaza
Fa feno enim-bolana ny zaza
Omeo sakafo ny zanakao
Fa feno enim-bolana ny zanakao

Auteur: Poopy / Tovo         
Compositeur: Naivo        --------"
131,poopy,"Nijery aho ka nahita, Fa maro no maniry
Ny fiainany ho tafita, Ahazo izay iriany
Toa zava-poana ihany izany Tompo ô !
Raha tsy eo ny fitahianao
F’iray minitra fotsiny ihany Tompo ô !
No amongoranao izany
Fiadanana mandalo, fifaliana tsy mitoetra
Fahasambarana miserana, Zany no anjaranay

Izay harena eto an-tany, mora simba mora lany
Ny fitia miovaova, toetra ratsy zary lova
Toa zava-poana ihany izany tompo ô !
Raha tsy eo ny fitahianao, f’iray minitra fotsiny ihany tompo ô !
No amongoranao izany
F’izay rehetra anananay, izay rehetra iainanay
Zava-poana avokoa, raha tsy avy aminao tokoa

Toa zava-poana ihany izany tompo ô !
Raha tsy eo ny fitahianao, f’iray minitra fotsiny ihany tompo ô !
No amongoranao izany
F’izay rehetra anananay, izay rehetra iainanay
Zava-poana avokoa, raha tsy avy aminao tokoa

Tsy misy fiadanan-tsaina raha tsy ao aminao
Fankafanahy karakaina, izay tsy mandray ny teninao
Izay rehetra ananay, izay rehetra iainanay
Dia zava-poana avokoa, raha tsy avy aminao tokoa


Avy aminao tokoa …        --------"
132,poopy,"Toa lany henatra efa tsy menatra e!
                       He izato ianao mbola mizahozaho
                       Kanefa hita anie f’efa vita hatreo
                       Raha ny momba anao fa tofoka aho
                       Toa lany fahendrena mihenahena
                       Efa tsy tiana tsy mahay mangina 
1-Ny tenanao aza tsy omenao haja
  Ka nahoana izaho no hihaino anao

2-Sao dia heverinao
  Ho very fanahy toa anao anie aho


           Reo hadalanao tsy niafina tamiko
           Nihafy ihany aho,maika ianao e!
           Nihamafy fo
           Eh!eh! Fay lany andro aho
           Niandry anao mba hiova hay moa
           Tsisy fetra ny setrasetra toa zary toetranao


           Teo hatrizay e!tsy hita izay mba vitanao
           Raha ny toky efa voky ny resakao  aho
           Eh! eh! fay ampy izay
           Tsaratsara tsy miaraka
           Avelao aho hanatsara ny fiainako sy ny ho aviko.

Auteur    : POOPY
COmpositeur: NAIVO        --------"
133,poopy,"Tsy mety afa-po raolombelona
Mandeha mampiasa loha tsy mahay mihonona
Tsy mety ho afa-po raolombelona
Mitady be kokoa noho izay an-tanana

Indro lasa mahavatra toa manao ny tsy fanao
Mba hitovy na hihoatra ny hafa
Na ny fomba ho enti-manana aza toa tsy rariny
Rehefa azo izay ilaina ampy izay

Indraindray mampanahy lasa lavitra
Mihoa-pefy ny atao mba ho toa ny tianao
Mihoava toetra tsy voafetra izany fanirianao
Ny hafa toa tsy maintsy tsindrina
Dia mamono eritreritra mihitsy moa ianao
Fa tsy maintsy hitovy amin’ny hafa
Toa adino ny rehetra tsara izay natoro anao
fa mahery izany fanirianao        --------"
134,poopy,"Toa tsy mora kay hoy ianao
Ny mitaiza manabe itony zanaka
Fiainana hafa indray no hiainana
Toa ny mianatra mandeha
Misalasala ianao
Dia mila ho kivy indraindray
Ahoana ihany ilay mba ho efa ihany ve
Ny adidinay

Izy anie tsy naniry ny ho ety
Ka rariny raha toloranao fitia
Ho vatsy ho entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Mila fiainana ampy fitia
Ampandroso tsara hatrany ny fanahiny
Toa ilainy koa indraindray
Misafidy izay aleha
Tsy mila tantana Ka mila faharetana
Tsy hay refesina
Fa tsy izay ao an-dohanao
No an-tsainy koa

Izy anie tsy naniry ny ho ety
Ka rariny raha toloranao fitia
Ho vatsy ho entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Tsy ampy raha ny hoe
Mibedibedy fotsiny
F’ilainy indrindra ianao
Hitantana sy ahatoky

Ts’isy naniry ny ho ety
Tsy ho tolorana fitia
Ho vatsy entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Tsy ampy raha ny hoe
Mibedibedy fotsiny
F’ilainy indrindra ianao
Hitantana sy ahatoky

Source: http://www.multimania.com/schmilblik/tena-nam.html#1        --------"
135,poopy,"Nihiratra ianao ka nifoha tamin’ny torimasonao
Gaga ianao fa tsy tao ilay nofidinao
Mba hitantana anao amin-dàlan-tsarotra
F’efa lasa nandao nidify lavitra
Fa toa adinony avokoa irony toky fitaka
Izy nisitaka

Ny sitrapony vitany nefa ianao feheziny
Ilay fahafahanao toa nitsahiny
Tsy tsaroany fa ireo toky sy dina
Nentiny nambabo anao
Hay rotsirotsy fotsiny hampatory anao
Hitanao izao f’ilay fitiavany
Dia tsy natolony ho anao fa ho an’ny tenany

Soa fa nihiratra ianao ary teo no tsapanao
Fa hay ilay fiainanao nataony kilalao
Ka ilay taratra tonga mba nanaitra anao
Nohezahiny indray ataony kitroka
Izay nifikitra aminao satria mantsy ao aminao
Ny mamy tavaniny



http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
136,poopy,"TSY NETY

Nihintsana nefa mba felana namony
Nantenaiko handrombona eny
Ho endriky ny saha
Toa nihintsana nefa tsy hitombo intsony
Tsy mba nety namony 
Toy ny vony namelana

Ilay sombiniaiko
No nandao ahy tsy fidiny
Raha sitrakao ry raiko
Avereno ahy
Fa mafy loatra ny manjo ahy
Toa tsy ho tantin’ny saiko
Ny hizaka ny ngidiny
Izay mety hiseho tsy haiko
Avereno ahy
Fa mafy loatra ny manjo ahy

Nilentika Ilay masoandro nantenaiko
Mba hanazava ilay akany
Nokasaiko ho namana
Fa lasana ilay hazavana lalaiko
Ka indro tomany ny foko torovana

POOPY        --------"
137,poopy,"Nihintsana nefa mba felana namony
Nantenaiko handrombona eny
Ho endriky ny saha
Toa nihintsana nefa tsy hitombo intsony
Tsy mba nety namony 
Toy ny vony namelana

Ilay sombiniaiko
No nandao ahy tsy fidiny
Raha sitrakao ry raiko
Avereno ahy
Fa mafy loatra ny manjo ahy
Toa tsy ho tantin’ny saiko
Ny hizaka ny ngidiny
Izay mety hiseho tsy haiko
Avereno ahy
Fa mafy loatra ny manjo ahy

Nilentika Ilay masoandro nantenaiko
Mba hanazava ilay akany
Nokasaiko ho namana
Fa lasana ilay hazavana lalaiko
Ka indro tomany ny foko torovana


http://www.multimania.com/schmilblik/ANDAOHANDIHY.html        --------"
138,poopy,"Variana, variana mijery
Ny fombafomabn’ny hafa
Tavela, tavela irery
Nilaozan’ny omby niahaka
Fa ny tany miodina ihany
Mandalo, mandalo ny fiainana
Lany andro mitsikera
Ny an’ny tena tsy hita

Ho aiza, ho aiza
No tena be fitrena
Ny làlana anefa iray
Alao mora fa sao mora tola
Ny aina tsy roa fa iray

Malama, malama ny làlana
Kanefa ianao tsy mijery
Ny mety, ny mety hifaharana
Ka indro fa potrak’irery
Fa ny andro misosa ihany
Ny resaka anie tsy ho lany
Izay vita toa tsy hita
Fa mitakoritsika ihany

http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
139,poopy,"Na sarotra ny lalana haleha
Tsy hahasakana ahy tsy handeha
Na enjika, na latsa eso koa
Tsy mampaninona
Navesatra ny efa nentiko
Toky foana no nasetriko
Tsy taitra aho f’ireo izay ratsy loha
Sa nampivadi-po
Ho tsinotsinona

Tompo o! ankiniko aminao
Ny fiainako sy izay rehetra mikasika ahy
Aoka Ianao hitantana tsy handao
N’inon’inona hanjo
Na ho sarotra tokoa
Matoky Anao aho ka tsy manahy

Matoky Anao izahay
Miandry ny marina
Fantatray ianao fa tsy miangatra
Tompo o! miandrandra anao izahay
Miandry ny rariny
Tsy manahy ny fanahy manana Anao.        --------"
140,poopy,"Be mpitady raha ianao
Be mpitsiriritra koa ianao
Eran-tany ny lazanao
Tsy misy olona tsy mila anao

Misy moa aza andevozinao
Mirotoroto isan’andro izao
Miala maraina mitady anao
Mody ny hariva mbola an-doha ianao

Asa loatra re ny herinao
Fa manjaka amin’ny olona
Moramora re ny tiana hatao
Raha mitoetra tsy mandalo ianao

Azo izay ilaina raha eo ianao
Mety ny atao rehefa eo ianao
Misy moa aza ny manompo anao
Mololoha anao amin’ny fiainana

Eny tena ekena tsy misy hifanerena
Fa avo avo ihany lahy no misy anao
Manontany tena aho, he manontany tena
Hoe aiza amin’ny fiainana ny toeranao

Vola vola no anaranao
Mampanjakazaka izay hatao
Vola vola no iantsoana anao
Lanadanaka ny tsy ampy anao

Mivoha ho azy ny varavarana
Raha ianao no mialoha làlana
Asa hatraiza re ny vitanao
Ho tonganao ve any an-danitra        --------"
141,poopy,"Though I’ve been hurt by love before
I’ve always dreamed there would more
Than words whispered in the dark
That leave behind no love for me
I’ve prayed for someone to be true
To walk beside and to belong to
Till I found you I didn’t think
That it could ever be

I will love you and adore you
I will trust you with my dreams
When darkness comes be close to you
What ever life may bring

I will walk with you and share
With you our light from up above
Oh teach my heart the joy of you
Oh teach me true love

Toroy aho ahay hitia
Ampio mba ho mendrika
Tahio aharitra ho doria
F’aza avelanao ho rendrika
Ny fitia avy aminao
Fa faniriana ihany ny ahy
Apetrako eo an-tànanao
Ny foko mino tsy manahy

The morning brings our wedding day
And so upon my knees I pray
That God will light my way to you
And guide me trhough the dark night
With tender love and dignity
You take away my vanity
So I will always have the strength
To know what is right

Now I’m standing by your side
My heart is filled with love and pride
God will bless our wedding ring
I sing this song of love for him

http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
142,poopy,"ZANDRY 
Album ""Mifameno"" - Août 2003

Androany ianao no tratry ny faha-enim-bolana
Mibadabada, mitehaka, miantso an’I Dada
Ka faly I Dada (02)
Hatramin’izay moa dia ny nonon’i Neny
No nankafizinao sy nahazatra anao ô ry Zandry a!


Androany amin’izay dia hiova ny fomba fiainanao
Manomboka miampy izao ny fivelomanao
Hitombo ny sakafo mba hivelaranao
Hahita tsiron-javam-baovao
Toy ny kobam-bary, ovy nopotserina
Totom-boanjo, patsa,
Trondro sy anana
Hena sy legioma sy voan-kazo koa
Ankafihizo fa soa ho anao


Aza manahy ianao rehefa hatory
Satria ny nonon-dreny tsy hajanona akory
Fa hitohy, sy mbola ho ela
Ireny rehetra ireny no omena anao
Satria tian’I Neny Hitombo saina sy vatana ianao
Ary ho salama

Androany amin’izay dia hiova ny fomba fiainanao
Manomboka miampy izao ny fivelomanao
Hitombo ny sakafo mba hivelaranao
Hahita tsiron-javam-baovao
Toy ny kobam-bary, ovy nopotserina
Totom-boanjo, patsa,
Trondro sy anana
Hena sy legioma sy voan-kazo koa
Ankafihizo fa soa ho anao


Omeo sakafo ny zaza
Fa feno enim-bolana ny zaza
Omeo sakafo ny zanakao
Fa feno enim-bolana ny zanakao

Auteur: Poopy / Tovo         
Compositeur: Naivo        --------"
143,poopy,"Nijery aho ka nahita, Fa maro no maniry
Ny fiainany ho tafita, Ahazo izay iriany
Toa zava-poana ihany izany Tompo ô !
Raha tsy eo ny fitahianao
F’iray minitra fotsiny ihany Tompo ô !
No amongoranao izany
Fiadanana mandalo, fifaliana tsy mitoetra
Fahasambarana miserana, Zany no anjaranay

Izay harena eto an-tany, mora simba mora lany
Ny fitia miovaova, toetra ratsy zary lova
Toa zava-poana ihany izany tompo ô !
Raha tsy eo ny fitahianao, f’iray minitra fotsiny ihany tompo ô !
No amongoranao izany
F’izay rehetra anananay, izay rehetra iainanay
Zava-poana avokoa, raha tsy avy aminao tokoa

Toa zava-poana ihany izany tompo ô !
Raha tsy eo ny fitahianao, f’iray minitra fotsiny ihany tompo ô !
No amongoranao izany
F’izay rehetra anananay, izay rehetra iainanay
Zava-poana avokoa, raha tsy avy aminao tokoa

Tsy misy fiadanan-tsaina raha tsy ao aminao
Fankafanahy karakaina, izay tsy mandray ny teninao
Izay rehetra ananay, izay rehetra iainanay
Dia zava-poana avokoa, raha tsy avy aminao tokoa


Avy aminao tokoa …        --------"
144,poopy,"Toa lany henatra efa tsy menatra e!
                       He izato ianao mbola mizahozaho
                       Kanefa hita anie f’efa vita hatreo
                       Raha ny momba anao fa tofoka aho
                       Toa lany fahendrena mihenahena
                       Efa tsy tiana tsy mahay mangina 
1-Ny tenanao aza tsy omenao haja
  Ka nahoana izaho no hihaino anao

2-Sao dia heverinao
  Ho very fanahy toa anao anie aho


           Reo hadalanao tsy niafina tamiko
           Nihafy ihany aho,maika ianao e!
           Nihamafy fo
           Eh!eh! Fay lany andro aho
           Niandry anao mba hiova hay moa
           Tsisy fetra ny setrasetra toa zary toetranao


           Teo hatrizay e!tsy hita izay mba vitanao
           Raha ny toky efa voky ny resakao  aho
           Eh! eh! fay ampy izay
           Tsaratsara tsy miaraka
           Avelao aho hanatsara ny fiainako sy ny ho aviko.

Auteur    : POOPY
COmpositeur: NAIVO        --------"
145,poopy,"Tsy mety afa-po raolombelona
Mandeha mampiasa loha tsy mahay mihonona
Tsy mety ho afa-po raolombelona
Mitady be kokoa noho izay an-tanana

Indro lasa mahavatra toa manao ny tsy fanao
Mba hitovy na hihoatra ny hafa
Na ny fomba ho enti-manana aza toa tsy rariny
Rehefa azo izay ilaina ampy izay

Indraindray mampanahy lasa lavitra
Mihoa-pefy ny atao mba ho toa ny tianao
Mihoava toetra tsy voafetra izany fanirianao
Ny hafa toa tsy maintsy tsindrina
Dia mamono eritreritra mihitsy moa ianao
Fa tsy maintsy hitovy amin’ny hafa
Toa adino ny rehetra tsara izay natoro anao
fa mahery izany fanirianao        --------"
146,poopy,"Toa tsy mora kay hoy ianao
Ny mitaiza manabe itony zanaka
Fiainana hafa indray no hiainana
Toa ny mianatra mandeha
Misalasala ianao
Dia mila ho kivy indraindray
Ahoana ihany ilay mba ho efa ihany ve
Ny adidinay

Izy anie tsy naniry ny ho ety
Ka rariny raha toloranao fitia
Ho vatsy ho entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Mila fiainana ampy fitia
Ampandroso tsara hatrany ny fanahiny
Toa ilainy koa indraindray
Misafidy izay aleha
Tsy mila tantana Ka mila faharetana
Tsy hay refesina
Fa tsy izay ao an-dohanao
No an-tsainy koa

Izy anie tsy naniry ny ho ety
Ka rariny raha toloranao fitia
Ho vatsy ho entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Tsy ampy raha ny hoe
Mibedibedy fotsiny
F’ilainy indrindra ianao
Hitantana sy ahatoky

Ts’isy naniry ny ho ety
Tsy ho tolorana fitia
Ho vatsy entiny
Hanoy ny fiainany
Izy anie tsy naniry ny ho ety
Kanefa tsy maintsy hiatrika ny dia
Ka mila anao ho tia
Sy mba ho namany

Tsy ampy raha ny hoe
Mibedibedy fotsiny
F’ilainy indrindra ianao
Hitantana sy ahatoky

Source: http://www.multimania.com/schmilblik/tena-nam.html#1        --------"
147,poopy,"Nihiratra ianao ka nifoha tamin’ny torimasonao
Gaga ianao fa tsy tao ilay nofidinao
Mba hitantana anao amin-dàlan-tsarotra
F’efa lasa nandao nidify lavitra
Fa toa adinony avokoa irony toky fitaka
Izy nisitaka

Ny sitrapony vitany nefa ianao feheziny
Ilay fahafahanao toa nitsahiny
Tsy tsaroany fa ireo toky sy dina
Nentiny nambabo anao
Hay rotsirotsy fotsiny hampatory anao
Hitanao izao f’ilay fitiavany
Dia tsy natolony ho anao fa ho an’ny tenany

Soa fa nihiratra ianao ary teo no tsapanao
Fa hay ilay fiainanao nataony kilalao
Ka ilay taratra tonga mba nanaitra anao
Nohezahiny indray ataony kitroka
Izay nifikitra aminao satria mantsy ao aminao
Ny mamy tavaniny



http://www.multimania.com/schmilblik/malagasyrainb.html        --------"
